Date,Time,Site,Location,Client Location ID,Device,Country,Region,Segment,Cost,Currency,Weight,Unit,Portions,Quantity,Duration,Food Item,Food Item Category,Loss Reason,Source,Disposition,Container,Stage of Processing,Operator,Event Order No.,Edited
2024-10-14,21:06:44,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,32.78,USD,5.97,lb,,1.0,31,Beef - Ground,Meat-Protein,Overproduction,Center Plate,Compost,Full Hotel Pan (4-inch) Plastic,Pre-Consumer,Cook,,0,
2024-10-14,20:47:53,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.64,USD,9.09,lb,,1.0,58,Rice,Starch,Overproduction,Bear Fit,Donation,Donation Pan,Pre-Consumer,FSW,,0,
2024-10-14,17:03:04,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,19.77,USD,26.01,lb,,3.0,38,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,SC Stefan,,0,
2024-10-14,15:27:17,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.10,USD,0.13,lb,,1.0,102,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Third Hotel Pan (4-inch) Plastic,Pre-Consumer,FSW,,0,
2024-10-14,15:23:54,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,36.95,USD,6.73,lb,,1.0,62,Beef - Ground,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Third Hotel Pan (6-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-14,15:16:02,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.77,USD,6.28,lb,,1.0,95,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-14,10:38:48,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.99,USD,1.15,lb,,1.0,37,Dressing,Soup-Sauce-Gravy,Presented - Not Sold,Center Plate,Compost,Soup Container-Small,Pre-Consumer,Student,,0,
2024-10-14,10:33:03,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.36,USD,1.35,lb,,1.0,22,Hot Cereal,Bread-Cereal,Presented - Not Sold,Center Plate,Compost,Soup Container-Med,Pre-Consumer,Student,,0,
2024-10-14,10:28:39,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,15.30,USD,3.40,lb,,1.0,25,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Donation,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:26:12,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,13.28,USD,8.06,lb,,1.0,23,Tofu,Meat-Protein,Presented - Not Sold,Center Plate,Donation,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:23:56,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.02,USD,1.62,lb,,1.0,23,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Donation,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:19:48,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.59,USD,1.16,lb,,1.0,22,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:18:15,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.09,USD,3.26,lb,,1.0,23,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:17:47,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,9.67,USD,2.65,lb,,1.0,17,Turkey,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:17:23,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.68,USD,1.55,lb,,1.0,26,Waffle,Bread-Cereal,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:16:42,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.52,USD,0.69,lb,,1.0,23,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:16:13,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.31,USD,0.70,lb,,1.0,22,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-14,10:15:12,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.31,USD,3.48,lb,,1.0,46146,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-13,21:26:04,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,14.76,USD,3.28,lb,,1.0,42,Alternative Meat,Meat-Protein,Presented - Not Sold,Big C Vegan,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:24:58,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.48,USD,0.94,lb,,1.0,96,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:23:19,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.53,USD,2.34,lb,,1.0,174,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:20:13,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.64,USD,2.21,lb,,1.0,27,Tofu,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:19:27,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.90,USD,1.76,lb,,1.0,86,Tofu,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:17:37,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.48,USD,1.79,lb,,1.0,48,Mixed Plate-Other,Mixed Foods,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:16:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.94,USD,11.64,lb,,1.0,41,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-13,21:00:14,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,30.96,USD,6.88,lb,,1.0,27,Alternative Meat,Meat-Protein,Overproduction,Big C Vegan,Compost,Half Hotel Pan (2.5-inch) Plastic,Pre-Consumer,Cook,,0,
2024-10-13,20:59:00,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.42,USD,8.45,lb,,1.0,37,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Half Hotel Pan (2.5-inch) Plastic,Pre-Consumer,Cook,,0,
2024-10-13,20:55:39,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.65,USD,6.12,lb,,1.0,33,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Trash,Half Hotel Pan (2.5-inch) Plastic,Pre-Consumer,Cook,,0,
2024-10-13,15:29:22,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,9.55,USD,10.05,lb,,1.0,91,Rice,Starch,Presented - Not Sold,Pasta Station,Trash,2-inch Metal,Pre-Consumer,Spanish,,0,
2024-10-13,15:18:09,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.26,USD,2.97,lb,,1.0,30,Vegetables,Fruit-Vegetable,Overproduction,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-13,15:17:24,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.43,USD,3.20,lb,,1.0,53,Vegetables,Fruit-Vegetable,Overproduction,Pizza and Pasta,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-13,15:16:25,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.86,USD,6.40,lb,,1.0,32,Vegetables,Fruit-Vegetable,Overproduction,Pasta Station,Compost,Half Hotel Pan (1-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-13,15:15:14,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,32.89,USD,33.39,lb,,3.0,47,Pasta,Starch,Overproduction,Pasta Station,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-12,21:14:52,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.28,USD,5.56,lb,,1.0,20,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,21:14:06,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.83,USD,3.73,lb,,1.0,17,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,21:12:07,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.57,USD,3.07,lb,,1.0,19,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,21:11:07,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,79.37,USD,11.47,lb,,1.0,16,Beef - Whole,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,21:10:29,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,25.56,USD,5.68,lb,,1.0,23,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Compost,4in Saucepan,Pre-Consumer,FSW,,0,
2024-10-12,21:03:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.90,USD,3.82,lb,,1.0,26,Vegetables,Fruit-Vegetable,Presented - Not Sold,Pizza and Pasta,Compost,2in Full,Pre-Consumer,FSW,,0,
2024-10-12,15:45:24,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,17.33,USD,18.24,lb,,3.0,38,Rice,Starch,Overproduction,Big C Vegan,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-12,15:42:27,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,21.33,USD,9.48,lb,,1.0,31,Soup-Vegetarian-Pasta,Soup-Sauce-Gravy,Overproduction,Center Plate,Compost,Soup Container-Med,Pre-Consumer,FSW,,0,
2024-10-12,15:41:46,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,13.70,USD,5.48,lb,,1.0,90,Soup with Meat,Soup-Sauce-Gravy,Overproduction,Center Plate,Compost,Soup Container-Med,Pre-Consumer,FSW,,0,
2024-10-12,15:32:02,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.54,USD,7.29,lb,,1.0,26,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-12,15:30:31,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.76,USD,8.89,lb,,1.0,408,Vegetables,Fruit-Vegetable,Overproduction,Big C Vegan,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-12,15:23:30,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.96,USD,5.21,lb,,1.0,37,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-12,15:22:43,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,14.30,USD,2.98,lb,,1.0,17,Chicken - Boneless,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-12,15:22:09,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.37,USD,3.26,lb,,1.0,31,Tofu,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-12,15:19:14,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.98,USD,3.97,lb,,1.0,11,Fries,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:18:24,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.74,USD,2.54,lb,,1.0,10,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:17:56,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.40,USD,1.01,lb,,1.0,11,Cheese,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:17:14,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.00,USD,3.16,lb,,1.0,19,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:13:46,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.05,USD,4.77,lb,,1.0,14,Beans,Starch,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-10-12,15:13:12,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.76,USD,0.46,lb,,1.0,14,Tofu,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:12:50,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.01,USD,1.33,lb,,1.0,10,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-12,15:12:17,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.35,USD,5.07,lb,,1.0,18,Tofu,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-10-12,15:11:39,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.10,USD,5.40,lb,,1.0,13,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,FSW,,0,
2024-10-12,15:10:53,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,25.97,USD,4.73,lb,,1.0,20,Beef - Ground,Meat-Protein,Presented - Not Sold,Bear Fit,Trash,Half Sheet,Pre-Consumer,FSW,,0,
2024-10-11,21:24:28,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,17.74,USD,8.57,lb,,1.0,30,Chicken-Bone-in,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:23:32,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,5.34,USD,7.02,lb,,1.0,31,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:22:38,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,7.56,USD,11.82,lb,,1.0,50,Beans,Starch,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:20:55,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,14.40,USD,3.20,lb,,1.0,38,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:20:03,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,50.65,USD,7.32,lb,,1.0,76,Beef - Whole,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:18:38,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.40,USD,4.71,lb,,1.0,14,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:18:16,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.75,USD,3.62,lb,,1.0,35,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-11,21:16:45,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,7.51,USD,3.63,lb,,1.0,32,Chicken-Bone-in,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-11,21:15:53,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.92,USD,3.00,lb,,1.0,11,Beans,Starch,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-11,21:15:24,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.11,USD,1.17,lb,,1.0,17,Rice,Starch,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-11,21:13:56,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.54,USD,2.02,lb,,1.0,14,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-11,21:13:25,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.02,USD,2.66,lb,,1.0,39,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Sheet,Pre-Consumer,Student,,0,
2024-10-11,10:44:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,16.80,USD,9.00,lb,,1.0,41,Eggs,Dairy & Eggs,Overproduction,Center Plate,Compost,Third Hotel Pan (2.5-inch) Metal,Pre-Consumer,SC Marco,,0,
2024-10-11,10:43:26,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,15.61,USD,8.36,lb,,1.0,75,Eggs,Dairy & Eggs,Overproduction,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,SC Marco,,0,
2024-10-10,21:25:34,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.38,USD,5.69,lb,,1.0,38,Broth,Soup-Sauce-Gravy,Overproduction,Center Plate,Compost,4in Saucepan,Pre-Consumer,Student,,0,
2024-10-10,21:24:34,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.68,USD,0.72,lb,,1.0,56,Rice,Starch,Overproduction,Center Plate,Donation,2in Saucepan,Pre-Consumer,Student,,0,
2024-10-10,21:22:50,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.11,USD,10.26,lb,,1.0,24,Pasta,Starch,Overproduction,Center Plate,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-10-10,21:21:37,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.09,USD,15.87,lb,,1.0,20,Potatoes,Starch,Overproduction,Center Plate,Compost,4in Oval,Pre-Consumer,Student,,0,
2024-10-10,21:20:33,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,7.25,USD,14.21,lb,,1.0,26,Potatoes,Starch,Overproduction,Pizza and Pasta,Compost,4in Oval,Pre-Consumer,Student,,0,
2024-10-10,21:19:52,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.11,USD,1.89,lb,,1.0,36,Tofu,Meat-Protein,Overproduction,Pizza and Pasta,Compost,2in Saucepan,Pre-Consumer,Student,,0,
2024-10-10,21:18:56,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.28,USD,4.57,lb,,1.0,39,Soup-Vegetarian-Pasta,Soup-Sauce-Gravy,Overproduction,Pizza and Pasta,Compost,4in Oval,Pre-Consumer,Student,,0,
2024-10-10,21:16:46,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,38.55,USD,50.72,lb,,4.0,34,Vegetables,Fruit-Vegetable,Timed or Temp'd Out,Pastas,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-10,21:15:48,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.66,USD,11.40,lb,,2.0,34,Vegetables,Fruit-Vegetable,Timed or Temp'd Out,Center Plate,Compost,Shotgun Pan (4-inch) Plastic,Pre-Consumer,Cook,,0,
2024-10-10,21:14:36,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,36.90,USD,7.69,lb,,1.0,27,Chicken - Boneless,Meat-Protein,Timed or Temp'd Out,Bear Fit,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-10,21:13:54,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,27.57,USD,13.32,lb,,2.0,43,Chicken-Bone-in,Meat-Protein,Timed or Temp'd Out,Center Plate,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Cook,,0,
2024-10-10,16:33:06,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.52,USD,4.63,lb,,1.0,23,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Quarter Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,16:31:46,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.00,USD,7.85,lb,,1.0,47,Potatoes,Starch,Presented - Not Sold,Bear Fit,Compost,Quarter Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,13:28:45,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,12.18,USD,16.03,lb,,1.0,39,Vegetables,Fruit-Vegetable,Spoiled,Center Plate,Compost,Lexan Med,Pre-Consumer,Cook,,0,
2024-10-10,13:27:35,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,49.43,USD,30.00,lb,,1.0,96,Tofu,Meat-Protein,Spoiled,Center Plate,Compost,Cambro 18 Qt,Pre-Consumer,Cook,,0,
2024-10-10,11:48:38,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.13,USD,0.86,lb,,1.0,33,Vegetables,Fruit-Vegetable,Trimmings & By-Products,Center Plate,Trash,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Sous Chef,,0,
2024-10-10,10:28:16,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.15,USD,0.70,lb,,1.0,15,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:27:19,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.46,USD,0.72,lb,,1.0,11,Beans,Starch,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:26:42,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.71,USD,2.38,lb,,1.0,180,Alternative Meat,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (2.5-inch) Plastic,Pre-Consumer,FSW,,0,
2024-10-10,10:23:40,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.70,USD,1.37,lb,,1.0,13,Potatoes,Starch,Presented - Not Sold,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:22:38,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.41,USD,1.29,lb,,1.0,14,Eggs,Dairy & Eggs,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:21:15,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.22,USD,1.28,lb,,1.0,12,Rice,Starch,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:20:21,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.59,USD,0.77,lb,,1.0,14,Vegetables,Fruit-Vegetable,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-10-10,10:19:27,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,47.53,USD,19.97,lb,,1.0,20,Cheese,Dairy & Eggs,Overproduction,Big C Vegan,Compost,No Pan,Pre-Consumer,Sous Chef,,0,
2024-10-10,10:18:48,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.13,USD,0.31,lb,,1.0,10,Turkey,Meat-Protein,Presented - Not Sold,Center Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
